anio_matricula;modulo_matricula;no identificacion;Sexo;Sede;nivel;vertical;clases_matriculadas;anio_ingreso;modulo_ingreso;primera_matricula;ultima_matricula;tipo_ingreso_1
2019;2;229;FEMENINO;Tegucigalpa;Other - Non Degree;Other;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;230;FEMENINO;Tegucigalpa;Other - Non Degree;Other;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;231;FEMENINO;Tegucigalpa;Other - Non Degree;Other;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;232;FEMENINO;Tegucigalpa;Other - Non Degree;Other;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;233;FEMENINO;Tegucigalpa;Other - Non Degree;Other;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;234;FEMENINO;Tegucigalpa;Other - Non Degree;Other;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;235;FEMENINO;Tegucigalpa;Other - Non Degree;Other;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;236;MASCULINO;Tegucigalpa;Other - Non Degree;Other;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;237;MASCULINO;Tegucigalpa;Other - Non Degree;Other;3;2016;4;2016m4;2017m1;PRIMER INGRESO
2019;2;238;MASCULINO;Tegucigalpa;Other - Non Degree;Other;3;2016;4;2016m4;2017m1;PRIMER INGRESO
2019;2;239;FEMENINO;Tegucigalpa;Other - Non Degree;Other;2;2013;4;2013m4;2019m1;REINGRESO
2019;2;240;FEMENINO;Tegucigalpa;Other - Non Degree;Other;3;2015;2;2015m2;2015m5;PRIMER INGRESO
2019;2;241;FEMENINO;Tegucigalpa;Other - Non Degree;Other;3;2015;2;2015m2;2015m5;PRIMER INGRESO
2019;2;242;FEMENINO;Tegucigalpa;Other - Non Degree;Other;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;243;FEMENINO;Tegucigalpa;Other - Non Degree;Other;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;244;MASCULINO;Tegucigalpa;Other - Non Degree;Other;3;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;245;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;246;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;247;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;248;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;249;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;250;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;251;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;252;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;253;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;254;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;255;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;256;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;257;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;258;MASCULINO;Tegucigalpa;Other - Non Degree;Other;5;2018;5;2018m5;2019m1;REINGRESO
2019;2;259;MASCULINO;Tegucigalpa;Other - Non Degree;Other;5;2018;5;2018m5;2019m1;REINGRESO
2019;2;260;MASCULINO;Tegucigalpa;Other - Non Degree;Other;5;2018;5;2018m5;2019m1;REINGRESO
2019;2;261;FEMENINO;Tegucigalpa;Other - Non Degree;Other;5;2018;5;2018m5;2019m1;REINGRESO
2019;2;262;MASCULINO;Tegucigalpa;Other - Non Degree;Other;5;2018;5;2018m5;2019m1;REINGRESO
2019;2;263;NO DISPONIBLE;Tegucigalpa;Other - Non Degree;Other;1;2016;1;2016m1;2016m1;PRIMER INGRESO
2019;2;264;MASCULINO;Tegucigalpa;Other - Non Degree;Other;5;2016;1;2016m1;2019m1;REINGRESO
2019;2;265;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2016;2;2016m2;2016m5;PRIMER INGRESO
2019;2;266;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2016;2;2016m2;2016m5;PRIMER INGRESO
2019;2;267;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2012;4;2012m4;2019m1;REINGRESO
2019;2;268;NO DISPONIBLE;Tegucigalpa;Other - Non Degree;Other;6;2012;4;2012m4;2016m5;PRIMER INGRESO
2019;2;269;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2017;5;2017m5;2019m1;REINGRESO
2019;2;270;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2016;4;2016m4;2017m1;PRIMER INGRESO
2019;2;271;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2016;4;2016m4;2017m2;PRIMER INGRESO
2019;2;272;MASCULINO;Tegucigalpa;Other - Non Degree;Other;5;2018;5;2018m5;2019m1;REINGRESO
2019;2;273;FEMENINO;Tegucigalpa;Other - Non Degree;Other;5;2018;5;2018m5;2019m1;REINGRESO
2019;2;274;FEMENINO;Tegucigalpa;Other - Non Degree;Other;7;2018;5;2018m5;2019m1;REINGRESO
2019;2;275;FEMENINO;Tegucigalpa;Other - Non Degree;Other;5;2018;5;2018m5;2019m1;REINGRESO
2019;2;276;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;277;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;278;MASCULINO;Tegucigalpa;Other - Non Degree;Other;7;2019;1;2019m1;2019m1;REINGRESO
2019;2;279;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;280;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;281;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;282;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;283;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;284;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;285;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;286;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;287;FEMENINO;Tegucigalpa;Other - Non Degree;Other;7;2019;1;2019m1;2019m1;REINGRESO
2019;2;288;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;289;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;290;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;291;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;292;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;293;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;294;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;295;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;296;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;297;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;298;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;299;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;300;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;301;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;302;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;303;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;304;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;305;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;306;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;307;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;308;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;309;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;310;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;311;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;312;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;313;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;314;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;315;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;316;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;317;MASCULINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;318;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;319;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;1;2019m1;2019m1;REINGRESO
2019;2;320;MASCULINO;Tegucigalpa;Other - Non Degree;Other;8;2019;1;2019m1;2019m1;REINGRESO
2019;2;321;FEMENINO;Tegucigalpa;Other - Non Degree;Other;6;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;322;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2003;2;2003m2;2019m1;REINGRESO
2019;2;323;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2004;1;2004m1;2019m1;REINGRESO
2019;2;324;MASCULINO;Tegucigalpa;Master Regular;Business Administration;3;2006;1;2006m1;2019m1;REINGRESO
2019;2;325;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2006;1;2006m1;2019m1;REINGRESO
2019;2;326;FEMENINO;Tegucigalpa;Master Regular;Business Administration;3;2007;1;2007m1;2019m1;REINGRESO
2019;2;327;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2009;1;2009m1;2019m1;REINGRESO
2019;2;328;FEMENINO;Tegucigalpa;Master Regular;Business Administration;3;2012;1;2012m1;2019m1;REINGRESO
2019;2;329;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2013;2;2013m2;2019m1;REINGRESO
2019;2;330;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2014;1;2014m1;2019m1;REINGRESO
2019;2;331;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2014;1;2014m2;2019m1;REINGRESO
2019;2;332;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2014;1;2014m1;2019m1;REINGRESO
2019;2;333;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;334;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;335;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;336;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2011;1;2011m1;2018m2;REINGRESO
2019;2;337;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2012;5;2012m5;2018m1;REINGRESO
2019;2;338;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2012;1;2012m1;2012m1;PRIMER INGRESO
2019;2;339;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2015;4;2015m4;2019m1;REINGRESO
2019;2;340;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2016;5;2016m5;2019m1;REINGRESO
2019;2;341;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;342;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;343;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;344;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;345;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;346;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;347;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;348;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;1;2017m1;2019m1;REINGRESO
2019;2;349;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;350;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;351;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;352;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;353;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;354;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;355;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;356;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;357;FEMENINO;Tegucigalpa;Master Regular;Business Administration;3;2019;1;2019m1;2019m1;REINGRESO
2019;2;358;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;359;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;360;MASCULINO;Tegucigalpa;Master Regular;Business Administration;3;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;361;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;362;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;363;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;364;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;365;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;366;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;367;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;368;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;369;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;370;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;371;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;372;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;373;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;374;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;375;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;376;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;377;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;378;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;379;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;380;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;381;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;382;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;383;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;384;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;385;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;386;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;387;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;388;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;389;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;390;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;391;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;392;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;393;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;394;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;395;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;396;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;397;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;398;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;399;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;400;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;401;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;402;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;403;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;404;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;405;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;406;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;2;2017m2;2019m1;REINGRESO
2019;2;407;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;408;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;409;MASCULINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;410;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2017;2;2017m2;2019m1;REINGRESO
2019;2;411;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2016;5;2016m5;2019m1;REINGRESO
2019;2;412;FEMENINO;Tegucigalpa;Master Regular;Business Administration;1;2016;5;2016m5;2019m1;REINGRESO
2019;2;413;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;414;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;415;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;416;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;417;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;418;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;419;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;420;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;421;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;422;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;423;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;424;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;425;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;426;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;427;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;428;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;429;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;430;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;431;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;432;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;433;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;434;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;435;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;436;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;437;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;438;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;439;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;440;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;441;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;442;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;443;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2011;5;2011m5;2019m1;REINGRESO
2019;2;444;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2009;2;2009m1;2019m1;REINGRESO
2019;2;445;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2014;4;2014m4;2018m2;REINGRESO
2019;2;446;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2016;1;2016m1;2019m1;REINGRESO
2019;2;447;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;448;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;449;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;450;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;451;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;452;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;453;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;454;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;455;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;456;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;457;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;458;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;459;FEMENINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;460;MASCULINO;Tegucigalpa;Master Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
